Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date
District of Columbia,US,2021-02-23 05:30:53,38.8974,-77.0268,39755,995,28457.0,10303.0,11.0,5633.022505168268,1198762.0,,2.5028298327254435,84000011.0,USA,169856.70542926734,,2021-02-22
Florida,US,2021-02-23 05:30:53,27.7663,-81.6868,1872923,30065,,1842858.0,12.0,8720.299536212777,21187430.0,,1.6052448498950571,84000012.0,USA,98648.33525058997,,2021-02-22
Georgia,US,2021-02-23 05:30:53,33.0406,-83.6431,987041,16835,,970206.0,13.0,9296.427202721414,7057282.0,,1.705602908085885,84000013.0,USA,66468.87855932649,,2021-02-22
Grand Princess,US,2021-02-23 05:30:53,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-22
Guam,US,2021-02-23 05:30:53,13.4443,144.7937,7727,130,7544.0,53.0,66.0,4705.015557544648,115868.0,,1.6824123204348391,316.0,GUM,70552.7038464583,,2021-02-22
Hawaii,US,2021-02-23 05:30:53,21.0943,-157.4983,27410,430,,26980.0,15.0,1935.9094607422142,1069386.0,,1.5687705217074062,84000015.0,USA,75528.437598879,,2021-02-22
Idaho,US,2021-02-23 05:30:53,44.2405,-114.4788,169584,1826,91926.0,75832.0,16.0,9489.526122440986,630724.0,,1.0767525238230022,84000016.0,USA,35293.847733574315,,2021-02-22
Illinois,US,2021-02-23 05:30:53,40.3495,-88.9861,1175568,22506,,1153062.0,17.0,9277.024983228537,17660161.0,,1.9144787881262504,84000017.0,USA,139365.61288231582,,2021-02-22
Indiana,US,2021-02-23 05:30:53,39.8494,-86.2583,656358,12407,428623.0,215328.0,18.0,9749.504583852664,7794765.0,,1.89027939021083,84000018.0,USA,115782.99814667348,,2021-02-22
Iowa,US,2021-02-23 05:30:53,42.0115,-93.2105,360193,5374,309539.0,45280.0,19.0,11416.32356809833,1301870.0,,1.4919779118417071,84000019.0,USA,41262.7929015838,,2021-02-22
Kansas,US,2021-02-23 05:30:53,38.5266,-96.7265,294080,4602,6235.0,283243.0,20.0,10094.346163853259,1243499.0,,1.564880304678999,84000020.0,USA,42683.315289735336,,2021-02-22
Kentucky,US,2021-02-23 05:30:53,37.6681,-84.6701,397526,4460,46779.0,346287.0,21.0,8897.831152817138,3851233.0,,1.1219391939143604,84000021.0,USA,86202.21309840716,,2021-02-22
Louisiana,US,2021-02-23 05:30:53,31.1695,-91.8678,424644,9477,396834.0,18333.0,22.0,9134.498108541698,5423943.0,,2.231751773250064,84000022.0,USA,116674.19550102671,,2021-02-22
Maine,US,2021-02-23 05:30:53,44.6939,-69.3819,43594,658,12766.0,30170.0,23.0,3243.089631695001,1577096.0,,1.5093820250493186,84000023.0,USA,117324.9457674831,,2021-02-22
Maryland,US,2021-02-23 05:30:53,39.0639,-76.8021,376966,7732,9606.0,359628.0,24.0,6235.295285228461,7677006.0,,2.0511133630088656,84000024.0,USA,126983.33355387648,,2021-02-22
Massachusetts,US,2021-02-23 05:30:53,42.2302,-71.5301,570546,15853,477796.0,76897.0,25.0,8277.77659291552,15599873.0,,2.778566495952999,84000025.0,USA,226331.0295258486,,2021-02-22
Michigan,US,2021-02-23 05:30:53,43.3266,-84.5361,637928,16343,529080.0,92505.0,26.0,6387.675321675279,10092758.0,,2.561887861953073,84000026.0,USA,101060.40368856787,,2021-02-22
Minnesota,US,2021-02-23 05:30:53,45.6945,-93.9002,479591,6501,466311.0,6779.0,27.0,8503.941391920607,6771188.0,,1.3555300245417452,84000027.0,USA,120064.35880922727,,2021-02-22
Mississippi,US,2021-02-23 05:30:53,32.7416,-89.6787,290874,6553,264456.0,19865.0,28.0,9773.502603532284,1727060.0,,2.2528655019011667,84000028.0,USA,58030.024706424316,,2021-02-22
Missouri,US,2021-02-23 05:30:53,38.4561,-92.2884,491902,8062,,483840.0,29.0,8014.790560475822,4403835.0,,1.638944342572301,84000029.0,USA,71753.75417846043,,2021-02-22
Montana,US,2021-02-23 05:30:53,46.9219,-110.4544,98810,1341,95299.0,2170.0,30.0,9245.137905158976,1053678.0,,1.3571500860236818,84000030.0,USA,98587.17151737779,,2021-02-22
Nebraska,US,2021-02-23 05:30:53,41.1254,-98.2681,199045,2047,142336.0,54662.0,31.0,10289.711374229222,2316398.0,,1.0284106609058252,84000031.0,USA,119747.12676953366,,2021-02-22
Nevada,US,2021-02-23 05:30:53,38.3135,-117.0554,291145,4882,,286263.0,32.0,9452.280988365525,2667800.0,,1.6768276975390268,84000032.0,USA,86612.49625018993,,2021-02-22
New Hampshire,US,2021-02-23 05:30:53,43.4525,-71.5639,73665,1154,69628.0,2883.0,33.0,5417.695377914865,1413885.0,,1.5665512794407113,84000033.0,USA,103984.22900160402,,2021-02-22
New Jersey,US,2021-02-23 05:30:53,40.2989,-74.521,769109,22874,74109.0,672126.0,34.0,8659.001890299576,10335291.0,,2.9740907985734135,84000034.0,USA,116359.71534047347,,2021-02-22
New Mexico,US,2021-02-23 05:30:53,34.8405,-106.2485,183023,3635,134105.0,45283.0,35.0,8728.561079611165,2619107.0,,1.9860891800484093,84000035.0,USA,124907.99202033164,,2021-02-22
New York,US,2021-02-23 05:30:53,42.1657,-74.9481,1597969,46924,142724.0,1408321.0,36.0,8214.275011140633,36603611.0,,2.9364774911152844,84000036.0,USA,188158.9237055365,,2021-02-22
North Carolina,US,2021-02-23 05:30:53,35.6301,-79.8064,844770,10934,795521.0,38315.0,37.0,8054.569356995998,10069357.0,,1.2943167962877469,84000037.0,USA,96007.59299792029,,2021-02-22
North Dakota,US,2021-02-23 05:30:53,47.5289,-99.784,99312,1468,97164.0,680.0,38.0,13032.010518829175,1394905.0,,1.478169808280973,84000038.0,USA,183043.5056465222,,2021-02-22
Northern Mariana Islands,US,2021-02-23 05:30:53,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17572.0,,1.3986013986013983,580.0,MNP,31865.660815319887,,2021-02-22
Ohio,US,2021-02-23 05:30:53,40.3888,-82.7649,955378,16874,889959.0,48545.0,39.0,8173.238316038019,9805398.0,,1.7662119077475094,84000039.0,USA,83884.96975815075,,2021-02-22
Oklahoma,US,2021-02-23 05:30:53,35.5653,-96.9289,419853,4203,400597.0,15053.0,40.0,10610.464418364449,3416048.0,,1.0010646583447065,84000040.0,USA,86329.87201574133,,2021-02-22
Oregon,US,2021-02-23 05:30:53,44.572,-122.0709,153135,2156,,150979.0,41.0,3630.738474210222,3465787.0,,1.4079080549841645,84000041.0,USA,82171.71909960246,,2021-02-22
Pennsylvania,US,2021-02-23 05:30:53,40.5908,-77.2098,917565,23580,814366.0,79619.0,42.0,7167.362821511562,10121980.0,,2.5698451880793187,84000042.0,USA,79065.68268415166,,2021-02-22
Puerto Rico,US,2021-02-23 05:30:53,18.2208,-66.5901,99257,1983,89469.0,7805.0,72.0,3107.9057668017035,405229.0,,1.9978439807771744,630.0,PRI,12688.410348643296,,2021-02-22
Rhode Island,US,2021-02-23 05:30:53,41.6809,-71.5118,123980,2466,7648.0,113866.0,44.0,11703.281506493066,2891439.0,,1.9890304887885144,84000044.0,USA,272941.801708766,,2021-02-22
South Carolina,US,2021-02-23 05:30:53,33.8569,-80.945,505589,8332,230793.0,266464.0,45.0,9819.714204362488,4848302.0,,1.6479788919458296,84000045.0,USA,94165.30030605699,,2021-02-22
South Dakota,US,2021-02-23 05:30:53,44.2998,-99.4388,111334,1863,107538.0,1933.0,46.0,12584.96211534614,417904.0,,1.6733432733935725,84000046.0,USA,47238.9926514058,,2021-02-22
Tennessee,US,2021-02-23 05:30:53,35.7478,-86.6923,766089,11153,738731.0,16205.0,47.0,11217.88667267813,6804207.0,,1.4558360712658711,84000047.0,USA,99634.4067379159,,2021-02-22
Texas,US,2021-02-23 05:30:53,31.0545,-97.5635,2606513,42301,2331940.0,232272.0,48.0,8989.252645918916,19199117.0,,1.6228961835218163,84000048.0,USA,66213.25628974683,,2021-02-22
Utah,US,2021-02-23 05:30:53,40.15,-111.8624,367073,1853,344965.0,20255.0,49.0,11449.713315021594,2801118.0,,0.5048042215036246,84000049.0,USA,87372.26127104598,,2021-02-22
Vermont,US,2021-02-23 05:30:53,44.0459,-72.7107,14608,198,11761.0,2649.0,50.0,2341.0669098333465,1024572.0,,1.355421686746988,84000050.0,USA,164197.12526983648,,2021-02-22
Virgin Islands,US,2021-02-23 05:30:53,18.3358,-64.8963,2579,25,2465.0,89.0,78.0,2404.258492747138,46272.0,,0.9693679720822024,850.0,VIR,43136.81619867994,,2021-02-22
Virginia,US,2021-02-23 05:30:53,37.7693,-78.17,565270,7486,45892.0,511892.0,51.0,6622.561557182405,5762389.0,,1.3243228899463972,84000051.0,USA,67510.70438716146,,2021-02-22
Washington,US,2021-02-23 05:30:53,47.4009,-121.4905,334962,4857,,330105.0,53.0,4398.7748744466935,5074078.0,,1.4500152256076808,84000053.0,USA,66633.60864033151,,2021-02-22
West Virginia,US,2021-02-23 05:30:53,38.4912,-80.9545,129854,2263,118796.0,8795.0,54.0,7245.722588604618,2145124.0,,1.7427264466246708,84000054.0,USA,119695.76156420205,,2021-02-22
Wisconsin,US,2021-02-23 05:30:53,44.2685,-89.6165,612712,6871,544926.0,60915.0,55.0,10523.29661443994,6692770.0,,1.1214077739623185,84000055.0,USA,114947.97536562887,,2021-02-22
Wyoming,US,2021-02-23 05:30:53,42.756,-107.3025,53900,662,52567.0,671.0,56.0,9313.030121345846,625036.0,,1.228200371057514,84000056.0,USA,107995.90157561263,,2021-02-22
Alabama,US,2021-02-22 05:30:43,32.3182,-86.9023,486843,9592,275245.0,202006.0,1.0,9929.117502195002,2257675.0,,1.970245027657787,84000001.0,USA,46045.07070404237,,2021-02-21
Alaska,US,2021-02-22 05:30:43,61.3707,-152.4044,57393,289,,57104.0,2.0,7845.450382409832,1629829.0,,0.5035457285731709,84000002.0,USA,222792.7195182798,,2021-02-21
American Samoa,US,2021-02-22 05:30:43,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-21
Arizona,US,2021-02-22 05:30:43,33.7298,-111.4312,807967,15505,114497.0,677965.0,4.0,11100.404095941632,3693817.0,,1.9190140191369205,84000004.0,USA,50748.188176570126,,2021-02-21
Arkansas,US,2021-02-22 05:30:43,34.9697,-92.3731,315514,5357,304460.0,5697.0,5.0,10455.085883642543,2602624.0,,1.6978644370772766,84000005.0,USA,86242.31394749295,,2021-02-21
California,US,2021-02-22 08:30:43,36.1162,-119.6816,3531846,49345,,3482501.0,6.0,8938.616285902213,47043348.0,,1.3971447226181437,84000006.0,USA,119060.24118157057,,2021-02-21
Colorado,US,2021-02-22 05:30:43,39.0598,-105.3111,420614,5892,22316.0,392406.0,8.0,7303.9291955734725,6011339.0,,1.4008092930810672,84000008.0,USA,104386.43132798586,,2021-02-21
Connecticut,US,2021-02-22 05:30:43,41.5978,-72.7554,273101,7523,9800.0,255778.0,9.0,7660.000443162079,6440305.0,,2.7546585329237168,84000009.0,USA,180639.17434977886,,2021-02-21
Delaware,US,2021-02-22 05:30:43,39.3185,-75.5071,84732,1367,,83365.0,10.0,8701.492353383366,1356971.0,,1.6133220034933673,84000010.0,USA,139353.16976187247,,2021-02-21
Diamond Princess,US,2021-02-22 05:30:43,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-21
District of Columbia,US,2021-02-22 05:30:43,38.8974,-77.0268,39648,995,28365.0,10288.0,11.0,5617.8613076320335,1195253.0,,2.5095843422114608,84000011.0,USA,169359.5031661398,,2021-02-21
Florida,US,2021-02-22 05:30:43,27.7663,-81.6868,1868772,29906,,1838866.0,12.0,8700.972546595574,21132651.0,,1.6003022305556804,84000012.0,USA,98393.2851026158,,2021-02-21
Georgia,US,2021-02-22 05:30:43,33.0406,-83.6431,985505,16744,,968761.0,13.0,9281.960415441676,7042229.0,,1.6990274021948135,84000013.0,USA,66327.10216028879,,2021-02-21
Grand Princess,US,2021-02-22 05:30:43,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-21
Guam,US,2021-02-22 05:30:43,13.4443,144.7937,7715,130,7528.0,57.0,66.0,4697.708687259863,114714.0,,1.685029163966299,316.0,GUM,69850.02648740479,,2021-02-21
Hawaii,US,2021-02-22 05:30:43,21.0943,-157.4983,27361,430,,26931.0,15.0,1932.4486959273154,1063576.0,,1.5715799861116186,84000015.0,USA,75118.08977082674,,2021-02-21
Idaho,US,2021-02-22 05:30:43,44.2405,-114.4788,169150,1826,91926.0,75398.0,16.0,9465.240492091782,630724.0,,1.079515223174697,84000016.0,USA,35293.847733574315,,2021-02-21
Illinois,US,2021-02-22 05:30:43,40.3495,-88.9861,1174330,22466,,1151864.0,17.0,9267.255274518162,17622800.0,,1.9130908688358468,84000017.0,USA,139070.77759384384,,2021-02-21
Indiana,US,2021-02-22 05:30:43,39.8494,-86.2583,655541,12372,427828.0,215341.0,18.0,9737.368912092728,7754038.0,,1.8872961416600944,84000018.0,USA,115178.04159371526,,2021-02-21
Iowa,US,2021-02-22 05:30:43,42.0115,-93.2105,359525,5336,309192.0,44997.0,19.0,11395.151296167756,1300171.0,,1.4841805159585564,84000019.0,USA,41208.943066239415,,2021-02-21
Kansas,US,2021-02-22 05:30:43,38.5266,-96.7265,293215,4573,6206.0,282436.0,20.0,10064.654891302482,1238423.0,,1.5596064321402383,84000020.0,USA,42509.08072387666,,2021-02-21
Kentucky,US,2021-02-22 05:30:43,37.6681,-84.6701,396997,4447,46753.0,345797.0,21.0,8885.99053690814,3807556.0,,1.1201595981833616,84000021.0,USA,85224.59007183381,,2021-02-21
Louisiana,US,2021-02-22 05:30:43,31.1695,-91.8678,424176,9466,396834.0,17876.0,22.0,9124.430981454543,5416687.0,,2.23162083663385,84000022.0,USA,116518.1120092652,,2021-02-21
Maine,US,2021-02-22 05:30:43,44.6939,-69.3819,43497,658,12761.0,30078.0,23.0,3235.8735080478377,1542898.0,,1.5127480056095823,84000023.0,USA,114780.85302020813,,2021-02-21
Maryland,US,2021-02-22 05:30:43,39.0639,-76.8021,376355,7715,9606.0,359034.0,24.0,6225.188895211126,7654818.0,,2.049926266423988,84000024.0,USA,126616.32769183947,,2021-02-21
Massachusetts,US,2021-02-22 05:30:43,42.2302,-71.5301,569284,15826,477796.0,75662.0,25.0,8259.466843902715,15549944.0,,2.77998327723948,84000025.0,USA,225606.6337584474,,2021-02-21
Michigan,US,2021-02-22 05:30:43,43.3266,-84.5361,636269,16342,529080.0,90847.0,26.0,6371.063488743254,10046701.0,,2.568410530766075,84000026.0,USA,100599.2275647884,,2021-02-21
Minnesota,US,2021-02-22 05:30:43,45.6945,-93.9002,479036,6500,465382.0,7154.0,27.0,8494.100324276478,6754710.0,,1.3568917576132065,84000027.0,USA,119772.17662429037,,2021-02-21
Mississippi,US,2021-02-22 05:30:43,32.7416,-89.6787,290632,6553,264456.0,19623.0,28.0,9765.3712902143,1684015.0,,2.254741391175094,84000028.0,USA,56583.69255033937,,2021-02-21
Missouri,US,2021-02-22 05:30:43,38.4561,-92.2884,491489,8059,,483430.0,29.0,8008.061357298205,4395885.0,,1.6397111634238002,84000029.0,USA,71624.22109065883,,2021-02-21
Montana,US,2021-02-22 05:30:43,46.9219,-110.4544,98779,1342,95211.0,2226.0,30.0,9242.237396353592,1052180.0,,1.358588363923506,84000030.0,USA,98447.01144671763,,2021-02-21
Nebraska,US,2021-02-22 05:30:43,41.1254,-98.2681,198949,2047,142336.0,54566.0,31.0,10284.748615597124,2314397.0,,1.0289069057899258,84000031.0,USA,119643.68426929586,,2021-02-21
Nevada,US,2021-02-22 05:30:43,38.3135,-117.0554,290972,4872,,286100.0,32.0,9446.664389725714,2662867.0,,1.674387913613681,84000032.0,USA,86452.34202423514,,2021-02-21
New Hampshire,US,2021-02-22 05:30:43,43.4525,-71.5639,73413,1154,69319.0,2940.0,33.0,5399.162027813263,1410731.0,,1.57192867748219,84000033.0,USA,103752.26794517363,,2021-02-21
New Jersey,US,2021-02-22 05:30:43,40.2989,-74.521,766405,22858,73920.0,669627.0,34.0,8628.558947736989,10332587.0,,2.9824961997899284,84000034.0,USA,116329.27239791089,,2021-02-21
New Mexico,US,2021-02-22 05:30:43,34.8405,-106.2485,182789,3624,132219.0,46946.0,35.0,8717.401371308772,2609761.0,,1.9826138334363663,84000035.0,USA,124462.2713630916,,2021-02-21
New York,US,2021-02-22 05:30:43,42.1657,-74.9481,1591672,46812,142307.0,1402553.0,36.0,8181.905616149145,36461592.0,,2.9410582079724974,84000036.0,USA,187428.88255780013,,2021-02-21
North Carolina,US,2021-02-22 05:30:43,35.6301,-79.8064,842637,10926,765456.0,66255.0,37.0,8034.231991276958,10031223.0,,1.2966437505117865,84000037.0,USA,95643.99941876896,,2021-02-21
North Dakota,US,2021-02-22 05:30:43,47.5289,-99.784,99277,1468,97114.0,695.0,38.0,13027.417716668722,1393460.0,,1.4786909354634004,84000038.0,USA,182853.88852875488,,2021-02-21
Northern Mariana Islands,US,2021-02-22 05:30:43,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17572.0,,1.3986013986013983,580.0,MNP,31865.660815319887,,2021-02-21
Ohio,US,2021-02-22 05:30:43,40.3888,-82.7649,953767,16816,887612.0,49339.0,39.0,8159.456245562104,9781894.0,,1.7631140519644737,84000039.0,USA,83683.89354184669,,2021-02-21
Oklahoma,US,2021-02-22 05:30:43,35.5653,-96.9289,419354,4181,399817.0,15356.0,40.0,10597.853762385419,3415549.0,,0.9970096863270649,84000040.0,USA,86317.2613597623,,2021-02-21
Oregon,US,2021-02-22 05:30:43,44.572,-122.0709,152818,2155,,150663.0,41.0,3623.222595434471,3465787.0,,1.4101741941394341,84000041.0,USA,82171.71909960246,,2021-02-21
Pennsylvania,US,2021-02-22 05:30:43,40.5908,-77.2098,915639,23565,811315.0,80759.0,42.0,7152.318284291605,10070782.0,,2.5736125263340686,84000042.0,USA,78665.76045331705,,2021-02-21
Puerto Rico,US,2021-02-22 05:30:43,18.2208,-66.5901,99084,1979,89496.0,7609.0,72.0,3102.488842074413,405056.0,,1.997295224254168,630.0,PRI,12682.993423916003,,2021-02-21
Rhode Island,US,2021-02-22 05:30:43,41.6809,-71.5118,123145,2376,7705.0,113064.0,44.0,11624.460405848433,2853784.0,,1.929432782492184,84000044.0,USA,269387.30045754,,2021-02-21
South Carolina,US,2021-02-22 05:30:43,33.8569,-80.945,504149,8324,229445.0,266380.0,45.0,9791.746055422773,4847710.0,,1.6510991790125538,84000045.0,USA,94153.80228927068,,2021-02-21
South Dakota,US,2021-02-22 05:30:43,44.2998,-99.4388,111304,1863,107475.0,1966.0,46.0,12581.570978196118,417775.0,,1.673794293107166,84000046.0,USA,47224.410761660714,,2021-02-21
Tennessee,US,2021-02-22 05:30:43,35.7478,-86.6923,765137,11133,737635.0,16369.0,47.0,11203.946480203902,6796955.0,,1.4550335430125585,84000047.0,USA,99528.21527171516,,2021-02-21
Texas,US,2021-02-22 05:30:43,31.0545,-97.5635,2600660,42162,2318193.0,240305.0,48.0,8969.067020243323,19165851.0,,1.6212038482539048,84000048.0,USA,66098.52964978026,,2021-02-21
Utah,US,2021-02-22 05:30:43,40.15,-111.8624,366735,1852,344387.0,20496.0,49.0,11439.170444528594,2796344.0,,0.5049967960516449,84000049.0,USA,87223.35102331347,,2021-02-21
Vermont,US,2021-02-22 05:30:43,44.0459,-72.7107,14493,197,11649.0,2647.0,50.0,2322.6370977693523,1021885.0,,1.3592768922928309,84000050.0,USA,163766.50870448037,,2021-02-21
Virgin Islands,US,2021-02-22 05:30:43,18.3358,-64.8963,2575,25,2464.0,86.0,78.0,2400.529514859977,46139.0,,0.9708737864077671,850.0,VIR,43012.82768393184,,2021-02-21
Virginia,US,2021-02-22 05:30:43,37.7693,-78.17,564115,7331,45746.0,511038.0,51.0,6609.029866842309,5749734.0,,1.299557714295844,84000051.0,USA,67362.44158088103,,2021-02-21
Washington,US,2021-02-22 05:30:43,47.4009,-121.4905,333794,4822,,328972.0,53.0,4383.436510532715,5074078.0,,1.4446035578830057,84000053.0,USA,66633.60864033151,,2021-02-21
West Virginia,US,2021-02-22 05:30:43,38.4912,-80.9545,129616,2261,118401.0,8954.0,54.0,7232.442427992794,2141232.0,,1.7443834094556228,84000054.0,USA,119478.5918789028,,2021-02-21
Wisconsin,US,2021-02-22 05:30:43,44.2685,-89.6165,612240,6871,544250.0,61119.0,55.0,10515.190039079875,6677613.0,,1.1222723115118254,84000055.0,USA,114687.6546818736,,2021-02-21
Wyoming,US,2021-02-22 05:30:43,42.756,-107.3025,53795,662,52431.0,702.0,56.0,9294.887854875693,620388.0,,1.2305976391857978,84000056.0,USA,107192.80391320046,,2021-02-21
Alabama,US,2021-02-21 05:30:53,32.3182,-86.9023,485986,9590,275245.0,201151.0,1.0,9911.639067259342,2253891.0,,1.9733078730663025,84000001.0,USA,45967.896377558674,,2021-02-20
Alaska,US,2021-02-21 05:30:53,61.3707,-152.4044,57393,289,,57104.0,2.0,7845.450382409832,1629829.0,,0.5035457285731709,84000002.0,USA,222792.7195182798,,2021-02-20
American Samoa,US,2021-02-21 05:30:53,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-20
Arizona,US,2021-02-21 05:30:53,33.7298,-111.4312,806163,15480,114119.0,676564.0,4.0,11075.619508218277,3683111.0,,1.92020720375408,84000004.0,USA,50601.101815058886,,2021-02-20
Arkansas,US,2021-02-21 05:30:53,34.9697,-92.3731,315230,5348,303777.0,6105.0,5.0,10445.675067035501,2600443.0,,1.6965390349903244,84000005.0,USA,86170.04285235224,,2021-02-20
California,US,2021-02-21 08:31:19,36.1162,-119.6816,3527338,49120,,3478218.0,6.0,8927.207158149517,46813876.0,,1.3925515502058492,84000006.0,USA,118479.47912219467,,2021-02-20
Colorado,US,2021-02-21 05:30:53,39.0598,-105.3111,419812,5887,22270.0,391655.0,8.0,7290.002528332608,5987245.0,,1.4022943603327205,84000008.0,USA,103968.04090342046,,2021-02-20
Connecticut,US,2021-02-21 05:30:53,41.5978,-72.7554,273101,7523,9800.0,255778.0,9.0,7660.000443162079,6440305.0,,2.7546585329237168,84000009.0,USA,180639.17434977886,,2021-02-20
Delaware,US,2021-02-21 05:30:53,39.3185,-75.5071,84531,1366,,83165.0,10.0,8680.850801631606,1348654.0,,1.6159752043628963,84000010.0,USA,138499.06137421387,,2021-02-20
Diamond Princess,US,2021-02-21 05:30:53,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-20
District of Columbia,US,2021-02-21 05:30:53,38.8974,-77.0268,39553,994,28298.0,10261.0,11.0,5604.400431314815,1191009.0,,2.51308371046444,84000011.0,USA,168758.15622834748,,2021-02-20
Florida,US,2021-02-21 05:30:53,27.7663,-81.6868,1863707,29813,,1833894.0,12.0,8677.389987595061,21059797.0,,1.5996613201538654,84000012.0,USA,98054.07804369707,,2021-02-20
Georgia,US,2021-02-21 05:30:53,33.0406,-83.6431,983747,16742,,967005.0,13.0,9265.402725312913,7019510.0,,1.7018603360416855,84000013.0,USA,66113.12368359066,,2021-02-20
Grand Princess,US,2021-02-21 05:30:53,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-20
Guam,US,2021-02-21 05:30:53,13.4443,144.7937,7715,130,7528.0,57.0,66.0,4697.708687259863,114710.0,,1.685029163966299,316.0,GUM,69847.59086397653,,2021-02-20
Hawaii,US,2021-02-21 05:30:53,21.0943,-157.4983,27297,429,,26868.0,15.0,1927.9285133119376,1054099.0,,1.5716012748653698,84000015.0,USA,74448.74960448402,,2021-02-20
Idaho,US,2021-02-21 05:30:53,44.2405,-114.4788,169150,1826,91637.0,75687.0,16.0,9465.240492091782,629647.0,,1.079515223174697,84000016.0,USA,35233.58131909024,,2021-02-20
Illinois,US,2021-02-21 05:30:53,40.3495,-88.9861,1172736,22426,,1150310.0,17.0,9254.676182689134,17547531.0,,1.9122803427199304,84000017.0,USA,138476.79035238898,,2021-02-20
Indiana,US,2021-02-21 05:30:53,39.8494,-86.2583,654660,12336,427682.0,214642.0,18.0,9724.282587955026,7721658.0,,1.8843369077078176,84000018.0,USA,114697.07090633859,,2021-02-20
Iowa,US,2021-02-21 05:30:53,42.0115,-93.2105,359344,5336,308712.0,45296.0,19.0,11389.414497935071,1298607.0,,1.4849280911883878,84000019.0,USA,41159.37205830615,,2021-02-20
Kansas,US,2021-02-21 05:30:53,38.5266,-96.7265,293215,4573,6206.0,282436.0,20.0,10064.654891302482,1238423.0,,1.5596064321402383,84000020.0,USA,42509.08072387666,,2021-02-20
Kentucky,US,2021-02-21 05:30:53,37.6681,-84.6701,396018,4426,46702.0,344890.0,21.0,8864.0775634206,3807556.0,,1.1176259664964725,84000021.0,USA,85224.59007183381,,2021-02-20
Louisiana,US,2021-02-21 05:30:53,31.1695,-91.8678,422287,9440,396834.0,16013.0,22.0,9083.796786865583,5390130.0,,2.2354465091276787,84000022.0,USA,115946.84556897984,,2021-02-20
Maine,US,2021-02-21 05:30:53,44.6939,-69.3819,43367,658,12759.0,29950.0,23.0,3226.2024145000933,1542768.0,,1.517282726497106,84000023.0,USA,114771.18192666039,,2021-02-20
Maryland,US,2021-02-21 05:30:53,39.0639,-76.8021,375737,7697,9600.0,358440.0,24.0,6214.96672003811,7622654.0,,2.048507333587057,84000024.0,USA,126084.3114422199,,2021-02-20
